season,season_id,week,week_z,event_id,slot,n_active,contestant_key,celeb_key,celeb_id,ballroom_partner,pro_id,industry_group,industry_id,age,age_z,y_j_score_z,share_mean,share_sd,share_ci2_5,share_ci97_5,share_mean_clipped,y_f_logit_share_mean,y_f_logit_share_se,logV_centered_mean,logV_centered_sd,logV_centered_ci2_5,logV_centered_ci97_5,eliminated_flag,contestant_idx,score_z,logV_mean,logV_sd,logV_ci2_5,logV_ci97_5,season_from_key,celebrity_name_from_key,celebrity_industry,celebrity_age_during_season,celebrity_name
17,16,1,-1.2900651749527905,17-1,6,12,S17:Elizabeth Berkley Lauren,S17:Elizabeth Berkley Lauren,89,Valentin Chmerkovskiy,57,Actor/Actress,0,39.0,0.21043277848938058,-0.325525164604187,0.1125563625952603,0.0382393659919034,0.0412690180040433,0.1975221119739076,0.1125563625952603,-2.064890915151107,0.3828246138766181,1.1007686628575153,0.3353558107013136,0.3808488586913455,1.8071423961533448,0,89,-0.325525164604187,-0.6463145168715848,1.4462445154094925,-3.4147915262855495,2.303565775444002,17,Elizabeth Berkley Lauren,Actor/Actress,39.0,Elizabeth Berkley Lauren
17,16,1,-1.2900651749527905,17-1,7,12,S17:Jack Osbourne,S17:Jack Osbourne,90,Cheryl Burke,14,TV Personality,7,27.0,-0.720362102056931,-0.5515525341033936,0.0809451097836708,0.0316015795141731,0.0298693940249547,0.1573532433978099,0.0809451097836708,-2.4295745808051676,0.42479238564120164,0.7639790781348009,0.355165934032877,0.0766370307736513,1.582016740376835,0,90,-0.5515525341033936,-0.9831041015942992,1.449309547406657,-3.7979565553087378,1.9482402784015624,17,Jack Osbourne,TV Personality,27.0,Jack Osbourne
17,16,1,-1.2900651749527905,17-1,8,12,S17:Keyshawn Johnson,S17:Keyshawn Johnson,91,Sharna Burgess,51,Athlete,1,41.0,0.3655652585804325,-1.907716989517212,0.0056344434030759,0.0026274952956643,0.0011862173758685,0.0110865740606279,0.0056344434030759,-5.173206534575429,0.46896977532606066,-1.962019377301156,0.419343491442378,-3.033617321196741,-1.3227878497570582,0,91,-1.907716989517212,-3.7091025570302554,1.482327900035986,-6.5910412059510595,-0.75205954540448,17,Keyshawn Johnson,Athlete,41.0,Keyshawn Johnson
17,16,1,-1.2900651749527905,17-1,9,12,S17:Leah Remini,S17:Leah Remini,92,Tony Dovolani,52,Actor/Actress,0,43.0,0.5206977386714844,-1.0036073923110962,0.0334327714602695,0.0126918189724249,0.0127443003310143,0.0622876253922097,0.0334327714602695,-3.3642142546034446,0.3927529204809948,-0.1211793698158453,0.3164576355132196,-0.7498404814712213,0.5857084036659188,0,92,-1.0036073923110962,-1.8682625495449452,1.4532756677793344,-4.747021681094358,1.08406453119466,17,Leah Remini,Actor/Actress,43.0,Leah Remini
17,16,1,-1.2900651749527905,17-1,10,12,"S17:Nicole ""Snooki"" Polizzi","S17:Nicole ""Snooki"" Polizzi",93,Sasha Farber,50,TV Personality,7,25.0,-0.8754945821479829,-0.5515525341033936,0.0711483445833165,0.0260583808086406,0.0223077884958138,0.1298935269437709,0.0711483445833165,-2.5691819863656007,0.394308616294781,0.6266371799420342,0.3446740546340461,-0.1614959689536871,1.31438341128566,0,93,-0.5515525341033936,-1.1204459997870655,1.449579326630625,-3.948274609120535,1.822726550460627,17,"Nicole ""Snooki"" Polizzi",TV Personality,25.0,"Nicole ""Snooki"" Polizzi"
17,16,1,-1.2900651749527905,17-1,11,12,S17:Valerie Harper,S17:Valerie Harper,94,Tristan MacManus,53,Actor/Actress,0,74.0,2.9252511800827894,-1.0036073923110962,0.0334443928465462,0.0137538426492782,0.01063103575486,0.0648374829426862,0.0334443928465462,-3.3638546869374255,0.42547484699208,-0.1307445580987244,0.3394214562005486,-0.8190842201748878,0.6214865239326616,0,94,-1.0036073923110962,-1.8778277378278243,1.4518805289904804,-4.682173716320612,1.0679103828527137,17,Valerie Harper,Actor/Actress,74.0,Valerie Harper
17,16,2,-0.9260994187390595,17-2,0,12,S17:Amber Riley,S17:Amber Riley,83,Derek Hough,19,Actor/Actress,0,27.0,-0.720362102056931,-0.325525164604187,0.1081346825723141,0.0396122058210722,0.0487388600418935,0.2074166352424524,0.1081346825723141,-2.109937620704664,0.41073786532060835,0.841422122152238,0.3555637898173017,0.203620465587374,1.7050295451445403,0,83,-0.325525164604187,-0.5434796877606819,1.425861813772255,-3.373203942042395,2.2047960338138837,17,Amber Riley,Actor/Actress,27.0,Amber Riley
17,16,2,-0.9260994187390595,17-2,1,12,S17:Bill Engvall,S17:Bill Engvall,84,Emma Slater,23,Comedian,2,56.0,1.5290588592633219,-1.0036073923110962,0.0383237582542392,0.0196374459494517,0.017319823731409,0.093891518176969,0.0383237582542392,-3.2226078231574804,0.5328292084171505,-0.2251881645505771,0.4127393488543975,-0.8099421438917204,0.8312375457342226,0,84,-1.0036073923110962,-1.610089974463497,1.4485179764548994,-4.437410171524683,1.23734834825615,17,Bill Engvall,Comedian,56.0,Bill Engvall
17,16,2,-0.9260994187390595,17-2,2,12,S17:Bill Nye,S17:Bill Nye,85,Tyne Stecklein,54,TV Personality,7,57.0,1.6066250993088478,-1.907716989517212,0.0051846696555916,0.0023012614130878,0.0014303987821664,0.010125177440865,0.0051846696555916,-5.25685099419176,0.4461720859980653,-2.2441997043864763,0.3843884342724845,-3.1565034153777316,-1.566229523652836,0,85,-1.907716989517212,-3.629101514299395,1.4499840766283554,-6.48941564671819,-0.7851683912155837,17,Bill Nye,TV Personality,57.0,Bill Nye
17,16,2,-0.9260994187390595,17-2,3,12,S17:Brant Daugherty,S17:Brant Daugherty,86,Peta Murgatroyd,48,Actor/Actress,0,28.0,-0.642795862011405,-0.5515525341033936,0.063510361423684,0.023878304995791,0.0216869475459618,0.1175848575903435,0.063510361423684,-2.6909353932220292,0.40147262186828137,0.2925682738553572,0.3603391217550817,-0.508118640833583,1.0056082550047976,0,86,-0.5515525341033936,-1.0923335360575628,1.435898296863181,-3.914994927315019,1.6759581296714756,17,Brant Daugherty,Actor/Actress,28.0,Brant Daugherty
17,16,2,-0.9260994187390595,17-2,4,12,S17:Christina Milian,S17:Christina Milian,87,Mark Ballas,45,Singer/Rapper,5,31.0,-0.41009714187482715,-0.0994977578520774,0.1405192154607995,0.0471369377768082,0.0468849868979061,0.2394967034173783,0.1405192154607995,-1.8109842237480351,0.39029184543229284,1.09370510625549,0.3748891223868503,0.2243819039582094,1.80711602826697,0,87,-0.0994977578520774,-0.2911967036574301,1.437401959482502,-3.077371734901565,2.489481599411675,17,Christina Milian,Singer/Rapper,31.0,Christina Milian
17,16,2,-0.9260994187390595,17-2,5,12,S17:Corbin Bleu,S17:Corbin Bleu,88,Karina Smirnoff,36,Actor/Actress,0,24.0,-0.9530608221935088,0.126529648900032,0.2462690310164228,0.0722919655101573,0.123094054702271,0.4277190740045512,0.2462690310164228,-1.1186109388948964,0.38946090741001016,1.6814941720894592,0.3800928139071916,0.9972109746786308,2.572215344849298,0,88,0.126529648900032,0.2965923621765393,1.4348782067626054,-2.592175784736515,3.095465875628894,17,Corbin Bleu,Actor/Actress,24.0,Corbin Bleu
17,16,2,-0.9260994187390595,17-2,6,12,S17:Elizabeth Berkley Lauren,S17:Elizabeth Berkley Lauren,89,Valentin Chmerkovskiy,57,Actor/Actress,0,39.0,0.21043277848938058,-0.0994977578520774,0.1491860912227939,0.0452871420580515,0.0629652359482826,0.2510515897292555,0.1491860912227939,-1.740998970016665,0.3567894451375291,1.1723204691232183,0.3364521753523942,0.4508972973560019,1.8866634820731008,0,89,-0.0994977578520774,-0.2125813407897016,1.4293337225969829,-2.968279856061934,2.555018258261734,17,Elizabeth Berkley Lauren,Actor/Actress,39.0,Elizabeth Berkley Lauren
17,16,2,-0.9260994187390595,17-2,7,12,S17:Jack Osbourne,S17:Jack Osbourne,90,Cheryl Burke,14,TV Personality,7,27.0,-0.720362102056931,-0.325525164604187,0.1075798016507536,0.0390543797802405,0.0456726967729501,0.204558612402954,0.1075798016507536,-2.1157041829356573,0.4067893879073674,0.8355308136432639,0.3566726522461274,0.1522515153365291,1.6603117948803954,0,90,-0.325525164604187,-0.5493709962696562,1.4269570751299834,-3.350615566022109,2.265021278671119,17,Jack Osbourne,TV Personality,27.0,Jack Osbourne
17,16,2,-0.9260994187390595,17-2,8,12,S17:Keyshawn Johnson,S17:Keyshawn Johnson,91,Sharna Burgess,51,Athlete,1,41.0,0.3655652585804325,-1.6816896200180054,0.0074373292763621,0.0032576571528578,0.0017749032943465,0.0140734596288131,0.0074373292763621,-4.893778338704179,0.44129644441308646,-1.890467641792693,0.416605243844446,-2.9549358634399763,-1.2558138485553152,1,91,-1.6816896200180054,-3.275369451705613,1.4531117340890447,-6.118065557326944,-0.3986789828101739,17,Keyshawn Johnson,Athlete,41.0,Keyshawn Johnson
17,16,2,-0.9260994187390595,17-2,9,12,S17:Leah Remini,S17:Leah Remini,92,Tony Dovolani,52,Actor/Actress,0,43.0,0.5206977386714844,-0.325525164604187,0.10399044462467,0.0342859714311072,0.0476910876373277,0.1883906153940901,0.10399044462467,-2.153652061088128,0.3679682799206276,0.8089941540926399,0.3270459376496239,0.1960842908643269,1.5904846943122952,0,92,-0.325525164604187,-0.5759076558202803,1.4245895139999096,-3.3896871149057928,2.165878562730732,17,Leah Remini,Actor/Actress,43.0,Leah Remini
17,16,2,-0.9260994187390595,17-2,10,12,"S17:Nicole ""Snooki"" Polizzi","S17:Nicole ""Snooki"" Polizzi",93,Sasha Farber,50,TV Personality,7,25.0,-0.8754945821479829,-1.2296347618103027,0.0173871062312199,0.0068823193254015,0.0050624805546255,0.0320440953678061,0.0173871062312199,-4.034486331407346,0.4028330113887077,-1.0190544349263786,0.3689205101096643,-1.9115160154985993,-0.369594143142633,0,93,-1.2296347618103027,-2.4039562448392986,1.4501711972785465,-5.2054711776108,0.4474223844961849,17,"Nicole ""Snooki"" Polizzi",TV Personality,25.0,"Nicole ""Snooki"" Polizzi"
17,16,2,-0.9260994187390595,17-2,11,12,S17:Valerie Harper,S17:Valerie Harper,94,Tristan MacManus,53,Actor/Actress,0,74.0,2.9252511800827894,-1.4556621313095093,0.0124775086111488,0.0052047059753003,0.0038816007136226,0.0240299677377242,0.0124775086111488,-4.371271560110347,0.42239748759210155,-1.3471251655555418,0.3541176691183793,-2.121315491518625,-0.6311286238783991,0,94,-1.4556621313095093,-2.7320269754684623,1.4411138602852207,-5.6183306299610605,0.0665157122578628,17,Valerie Harper,Actor/Actress,74.0,Valerie Harper
17,16,3,-0.5621336625253286,17-3,0,11,S17:Amber Riley,S17:Amber Riley,83,Derek Hough,19,Actor/Actress,0,27.0,-0.720362102056931,-0.325525164604187,0.0721532556074171,0.0282857709247815,0.0304059916169938,0.1430594712469824,0.0721532556074171,-2.5540741660535926,0.4225088790196616,0.3963636551509129,0.3438569697152837,-0.2441788287005118,1.2083224679875342,0,83,-0.325525164604187,-0.5686860934678721,1.4750426733434516,-3.547878657134856,2.3700044610221735,17,Amber Riley,Actor/Actress,27.0,Amber Riley
17,16,3,-0.5621336625253286,17-3,1,11,S17:Bill Engvall,S17:Bill Engvall,84,Emma Slater,23,Comedian,2,56.0,1.5290588592633219,-0.325525164604187,0.0917966549093274,0.0458069754677533,0.0453356040928072,0.2164254281340537,0.0917966549093274,-2.2918924438000365,0.5494417596586552,0.6176859378365467,0.4294497016897589,0.0454126658921699,1.710329849765641,0,84,-0.325525164604187,-0.3473638107822383,1.5005377857099207,-3.296639262516712,2.6265817430171112,17,Bill Engvall,Comedian,56.0,Bill Engvall
17,16,3,-0.5621336625253286,17-3,2,11,S17:Bill Nye,S17:Bill Nye,85,Tyne Stecklein,54,TV Personality,7,57.0,1.6066250993088478,-2.133744478225708,0.0022793032567484,0.001095230860106,0.0005577397330589,0.0047459410959713,0.0022793032567484,-6.081603567040764,0.4816089842762067,-3.118569178799397,0.4288993212524578,-4.138692004611304,-2.392340399966819,1,85,-2.133744478225708,-4.083618927418182,1.5093376572935169,-7.162376207731344,-1.115975776721827,17,Bill Nye,TV Personality,57.0,Bill Nye
17,16,3,-0.5621336625253286,17-3,3,11,S17:Brant Daugherty,S17:Brant Daugherty,86,Peta Murgatroyd,48,Actor/Actress,0,28.0,-0.642795862011405,0.3525570631027221,0.2283422588557106,0.0678710744448576,0.0976312871551667,0.3797435411751668,0.2283422588557106,-1.2176954725245042,0.3851888561759452,1.564753157230908,0.3699801532728529,0.8106801469305907,2.342937236723012,0,86,0.3525570631027221,0.5997034086121228,1.484646478413617,-2.341464863140443,3.4940709261722604,17,Brant Daugherty,Actor/Actress,28.0,Brant Daugherty
17,16,3,-0.5621336625253286,17-3,4,11,S17:Christina Milian,S17:Christina Milian,87,Mark Ballas,45,Singer/Rapper,5,31.0,-0.41009714187482715,0.126529648900032,0.1428913533704101,0.0478058262544249,0.048656723802598,0.2481284581269095,0.1428913533704101,-1.7914801112424141,0.39033635543405915,1.0779574909998315,0.3763285743309357,0.2089330601928419,1.7778011554962911,0,87,0.126529648900032,0.1129077423810466,1.487672520409242,-2.8587024826148815,3.0699992192213146,17,Christina Milian,Singer/Rapper,31.0,Christina Milian
17,16,3,-0.5621336625253286,17-3,5,11,S17:Corbin Bleu,S17:Corbin Bleu,88,Karina Smirnoff,36,Actor/Actress,0,24.0,-0.9530608221935088,0.126529648900032,0.1647406525574935,0.0547532247340361,0.077452891550123,0.2998504016159068,0.1647406525574935,-1.6233698377245658,0.3979124941522437,1.2364357050881345,0.3622968724710094,0.5530834355571691,2.0880393571473723,0,88,0.126529648900032,0.2713859564693492,1.4768679196652057,-2.6981610373457054,3.2121350258750883,17,Corbin Bleu,Actor/Actress,24.0,Corbin Bleu
17,16,3,-0.5621336625253286,17-3,6,11,S17:Elizabeth Berkley Lauren,S17:Elizabeth Berkley Lauren,89,Valentin Chmerkovskiy,57,Actor/Actress,0,39.0,0.21043277848938058,-0.0994977578520774,0.0994837734079884,0.0322929438102161,0.0397777318173334,0.1725926489377159,0.0994837734079884,-2.2029736344508954,0.3604656157750565,0.7272620021218932,0.3282018042503163,-0.0013602122921069,1.383659974620948,0,89,-0.0994977578520774,-0.2377877464968918,1.4770614506124005,-3.206118497648042,2.6510625198386117,17,Elizabeth Berkley Lauren,Actor/Actress,39.0,Elizabeth Berkley Lauren
17,16,3,-0.5621336625253286,17-3,7,11,S17:Jack Osbourne,S17:Jack Osbourne,90,Cheryl Burke,14,TV Personality,7,27.0,-0.720362102056931,-0.7775799632072449,0.0306611943299783,0.0123328625209813,0.011124521844422,0.0603630154536676,0.0306611943299783,-3.4536163687376096,0.4149533005516346,-0.4681493285464991,0.3416415077134185,-1.1993066721007632,0.2570049081237082,0,90,-0.7775799632072449,-1.433199077165284,1.4804048529929814,-4.322966698359593,1.433241331045139,17,Jack Osbourne,TV Personality,27.0,Jack Osbourne
17,16,3,-0.5621336625253286,17-3,8,11,S17:Leah Remini,S17:Leah Remini,92,Tony Dovolani,52,Actor/Actress,0,43.0,0.5206977386714844,-0.325525164604187,0.0693027182889712,0.0240539211621792,0.0304153001589067,0.1285305959850856,0.0693027182889712,-2.597449940118745,0.3729298687177679,0.3639356870913146,0.3175665556202328,-0.2609750945993618,1.0952957947755668,0,92,-0.325525164604187,-0.6011140615274704,1.460651780899823,-3.489423799505582,2.253038866337903,17,Leah Remini,Actor/Actress,43.0,Leah Remini
17,16,3,-0.5621336625253286,17-3,9,11,"S17:Nicole ""Snooki"" Polizzi","S17:Nicole ""Snooki"" Polizzi",93,Sasha Farber,50,TV Personality,7,25.0,-0.8754945821479829,-0.0994977578520774,0.0959929503433282,0.0324471424250884,0.0344975487529722,0.1679534161081097,0.0959929503433282,-2.2425624038067795,0.37390846552507545,0.682441300194839,0.3454248085278206,-0.1291744284564966,1.3603765857389614,0,93,-0.0994977578520774,-0.282608448423946,1.4688736842858252,-3.2006849589109883,2.642269108987195,17,"Nicole ""Snooki"" Polizzi",TV Personality,25.0,"Nicole ""Snooki"" Polizzi"
17,16,3,-0.5621336625253286,17-3,10,11,S17:Valerie Harper,S17:Valerie Harper,94,Tristan MacManus,53,Actor/Actress,0,74.0,2.9252511800827894,-2.133744478225708,0.0023558850726262,0.0011236087317701,0.0006083680304495,0.0048934774146655,0.0023558850726262,-6.048480130565426,0.478063250567147,-3.0801164283684845,0.4176703260522537,-4.049208496066091,-2.352086911823418,0,94,-2.133744478225708,-4.045166176987269,1.5045761839901552,-7.083323359827498,-1.084725956631276,17,Valerie Harper,Actor/Actress,74.0,Valerie Harper
17,16,4,-0.19816790631159759,17-4,0,10,S17:Amber Riley,S17:Amber Riley,83,Derek Hough,19,Actor/Actress,0,27.0,-0.720362102056931,0.3525570631027221,0.2426220704179692,0.0739957979328524,0.1187613259796463,0.4304387084323409,0.2426220704179692,-1.1383574084413752,0.40268375331043726,1.4583014713479765,0.3675769444482075,0.8078372883717182,2.349496457313995,0,83,0.3525570631027221,0.775313648972985,1.4774596842783136,-2.145688999018611,3.7167411228089327,17,Amber Riley,Actor/Actress,27.0,Amber Riley
17,16,4,-0.19816790631159759,17-4,1,10,S17:Bill Engvall,S17:Bill Engvall,84,Emma Slater,23,Comedian,2,56.0,1.5290588592633219,-1.0036073923110962,0.0241651579164164,0.0124331502602337,0.010226347723753,0.056962121272527,0.0241651579164164,-3.698381512718474,0.5272483439022423,-0.8962413847432878,0.3913728156601503,-1.494314995832391,0.0898303696836775,0,84,-1.0036073923110962,-1.579229207118279,1.4772537982093543,-4.466053291403169,1.3132120427339071,17,Bill Engvall,Comedian,56.0,Bill Engvall
17,16,4,-0.19816790631159759,17-4,2,10,S17:Brant Daugherty,S17:Brant Daugherty,86,Peta Murgatroyd,48,Actor/Actress,0,28.0,-0.642795862011405,-1.0036073923110962,0.0173670049760411,0.0074627983190407,0.0046708742820725,0.0331524838864064,0.0173670049760411,-4.035663558186906,0.437305997371694,-1.2371067347373756,0.3854334055115226,-2.160188415453907,-0.5706683877903488,0,86,-1.0036073923110962,-1.9200945571123669,1.4795300957025983,-4.852962325929494,0.9737855231016386,17,Brant Daugherty,Actor/Actress,28.0,Brant Daugherty
17,16,4,-0.19816790631159759,17-4,3,10,S17:Christina Milian,S17:Christina Milian,87,Mark Ballas,45,Singer/Rapper,5,31.0,-0.41009714187482715,-0.325525164604187,0.0586544978524788,0.0224875582415553,0.0169505829288616,0.1053447059071952,0.0586544978524788,-2.7756459751861953,0.4072789160819694,-0.0066589656828877,0.3831586685399646,-0.9376581680099216,0.6451921299566404,0,87,-0.325525164604187,-0.6896467880578792,1.4710801291754896,-3.5892408763671253,2.207847012565814,17,Christina Milian,Singer/Rapper,31.0,Christina Milian
17,16,4,-0.19816790631159759,17-4,4,10,S17:Corbin Bleu,S17:Corbin Bleu,88,Karina Smirnoff,36,Actor/Actress,0,24.0,-0.9530608221935088,0.3525570631027221,0.2380697314877419,0.0707136381811526,0.1128075646172386,0.4156501502798432,0.2380697314877419,-1.1632914201577347,0.3898376435424623,1.439751817793864,0.3643474380336841,0.765163482387495,2.280298275534306,0,88,0.3525570631027221,0.7567639954188725,1.46232218303252,-2.149768899932763,3.706018012824313,17,Corbin Bleu,Actor/Actress,24.0,Corbin Bleu
17,16,4,-0.19816790631159759,17-4,5,10,S17:Elizabeth Berkley Lauren,S17:Elizabeth Berkley Lauren,89,Valentin Chmerkovskiy,57,Actor/Actress,0,39.0,0.21043277848938058,0.3525570631027221,0.2199401066101872,0.0617430392980163,0.0955176944932363,0.3586718415668195,0.2199401066101872,-1.2660154365262806,0.3598782693093283,1.3598889665732896,0.3335263180048138,0.6337580922088139,2.06596893193646,0,89,0.3525570631027221,0.6769011441982985,1.4669911328248322,-2.166784959604525,3.571392469431132,17,Elizabeth Berkley Lauren,Actor/Actress,39.0,Elizabeth Berkley Lauren
17,16,4,-0.19816790631159759,17-4,6,10,S17:Jack Osbourne,S17:Jack Osbourne,90,Cheryl Burke,14,TV Personality,7,27.0,-0.720362102056931,-0.325525164604187,0.0682584372196073,0.0268951455518202,0.0262269870407177,0.1322971262407492,0.0682584372196073,-2.613754434388876,0.42288481363013036,0.1644775934505532,0.3426458947933355,-0.5250710631060024,0.9174096101421868,0,90,-0.325525164604187,-0.518510228924438,1.4766491733526876,-3.440402582676978,2.366258137445852,17,Jack Osbourne,TV Personality,27.0,Jack Osbourne
17,16,4,-0.19816790631159759,17-4,7,10,S17:Leah Remini,S17:Leah Remini,92,Tony Dovolani,52,Actor/Actress,0,43.0,0.5206977386714844,-0.325525164604187,0.0658181037378991,0.0230340770302897,0.0277132264796024,0.1209287626748773,0.0658181037378991,-2.6527762357288585,0.3746226246869043,0.1379409338999292,0.3140110422247483,-0.4884384562900386,0.851043746869588,0,92,-0.325525164604187,-0.545046888475062,1.4546509545693604,-3.36185374542201,2.3027200941092887,17,Leah Remini,Actor/Actress,43.0,Leah Remini
17,16,4,-0.19816790631159759,17-4,8,10,"S17:Nicole ""Snooki"" Polizzi","S17:Nicole ""Snooki"" Polizzi",93,Sasha Farber,50,TV Personality,7,25.0,-0.8754945821479829,-0.325525164604187,0.0598861209838362,0.0216552042978119,0.0192470844213542,0.1083042628849167,0.0598861209838362,-2.753556240649591,0.38464105541797455,0.0271356952577865,0.3492299582002313,-0.8007450281815657,0.6668141635414405,0,93,-0.325525164604187,-0.6558521271172046,1.4616585384441798,-3.4304309827200097,2.212028027250345,17,"Nicole ""Snooki"" Polizzi",TV Personality,25.0,"Nicole ""Snooki"" Polizzi"
17,16,4,-0.19816790631159759,17-4,9,10,S17:Valerie Harper,S17:Valerie Harper,94,Tristan MacManus,53,Actor/Actress,0,74.0,2.9252511800827894,-1.6816896200180054,0.0052187687978224,0.0024195974968697,0.0013947593771867,0.0104014602161043,0.0052187687978224,-5.250261333257049,0.46606606956490276,-2.4474893931598483,0.3900098832567976,-3.3526823326948514,-1.747254815893818,1,94,-1.6816896200180054,-3.130477215534839,1.482960163173819,-6.091077170676727,-0.2023213686281875,17,Valerie Harper,Actor/Actress,74.0,Valerie Harper
17,16,5,0.16579784990213337,17-5,0,9,S17:Amber Riley,S17:Amber Riley,83,Derek Hough,19,Actor/Actress,0,27.0,-0.720362102056931,0.126529648900032,0.0902197794321787,0.0350059514568017,0.0397428364258891,0.1761878689517148,0.0902197794321787,-2.3109543672818926,0.4264848757285397,-0.0061719461585527,0.3374407764036881,-0.6671370463460411,0.7778832500594848,0,83,0.126529648900032,0.3026008782961774,1.4783096406997944,-2.6619477455502607,3.2111423484008337,17,Amber Riley,Actor/Actress,27.0,Amber Riley
17,16,5,0.16579784990213337,17-5,1,9,S17:Bill Engvall,S17:Bill Engvall,84,Emma Slater,23,Comedian,2,56.0,1.5290588592633219,-0.325525164604187,0.0490419320661429,0.0258749771077357,0.0228048258511178,0.1214988449839358,0.0490419320661429,-2.9647942803578258,0.5548186298322758,-0.6434713669642529,0.392014035451675,-1.2315522122344469,0.3571400285046072,0,84,-0.325525164604187,-0.3346985425095227,1.5089141324983573,-3.307612243327142,2.7526230940103487,17,Bill Engvall,Comedian,56.0,Bill Engvall
17,16,5,0.16579784990213337,17-5,2,9,S17:Brant Daugherty,S17:Brant Daugherty,86,Peta Murgatroyd,48,Actor/Actress,0,28.0,-0.642795862011405,0.3525570631027221,0.123052527457863,0.0425715917732601,0.0466837982949624,0.2221833017296344,0.123052527457863,-1.9638357793852868,0.39450795947563294,0.3035958524301081,0.3571125082894659,-0.5093877884810998,1.004638957261116,0,86,0.3525570631027221,0.6123686768848384,1.4941875805648166,-2.38628051402071,3.5442902783360895,17,Brant Daugherty,Actor/Actress,28.0,Brant Daugherty
17,16,5,0.16579784990213337,17-5,3,9,S17:Christina Milian,S17:Christina Milian,87,Mark Ballas,45,Singer/Rapper,5,31.0,-0.41009714187482715,0.5785844326019287,0.178097954200017,0.0565884964149058,0.063420949827623,0.2981952935535601,0.178097954200017,-1.5292875188373614,0.38658870622702773,0.6754218330845738,0.3741790359640359,-0.2051207681920418,1.3511329885650936,1,87,0.5785844326019287,0.984194657539304,1.4897678528300589,-2.023344603826135,3.898028268929676,17,Christina Milian,Singer/Rapper,31.0,Christina Milian
17,16,5,0.16579784990213337,17-5,4,9,S17:Corbin Bleu,S17:Corbin Bleu,88,Karina Smirnoff,36,Actor/Actress,0,24.0,-0.9530608221935088,0.5785844326019287,0.205533308583185,0.0645311678112821,0.1001936084196227,0.367478362383012,0.205533308583185,-1.3520629547769694,0.3951951602333818,0.8339000471728764,0.3458242459457576,0.1651522580929557,1.6128256466714144,0,88,0.5785844326019287,1.142672871627607,1.4957295478818338,-1.843215605038362,4.131820098106093,17,Corbin Bleu,Actor/Actress,24.0,Corbin Bleu
17,16,5,0.16579784990213337,17-5,5,9,S17:Elizabeth Berkley Lauren,S17:Elizabeth Berkley Lauren,89,Valentin Chmerkovskiy,57,Actor/Actress,0,39.0,0.21043277848938058,0.126529648900032,0.0814441447857567,0.0272549217093975,0.0314096268779663,0.1434896571578614,0.0814441447857567,-2.422885268902658,0.3643170542121735,-0.1045844509332394,0.3234286833207764,-0.8687618665980517,0.5179975325182979,0,89,0.126529648900032,0.2041883735214907,1.4950760177995368,-2.8229778524042763,3.1988345191203176,17,Elizabeth Berkley Lauren,Actor/Actress,39.0,Elizabeth Berkley Lauren
17,16,5,0.16579784990213337,17-5,6,9,S17:Jack Osbourne,S17:Jack Osbourne,90,Cheryl Burke,14,TV Personality,7,27.0,-0.720362102056931,0.3525570631027221,0.1368871326708291,0.048541292896134,0.0605947260518182,0.260493188109977,0.1368871326708291,-1.8413887302261305,0.41084794767361127,0.417247611229588,0.343390504135274,-0.2682755668098922,1.1808194716178988,0,90,0.3525570631027221,0.7260204356843183,1.4958943004689922,-2.212782851302923,3.754211213391664,17,Jack Osbourne,TV Personality,27.0,Jack Osbourne
17,16,5,0.16579784990213337,17-5,7,9,S17:Leah Remini,S17:Leah Remini,92,Tony Dovolani,52,Actor/Actress,0,43.0,0.5206977386714844,-0.7775799632072449,0.0158647718317111,0.0061379322423445,0.006121303792373,0.0303590486175953,0.0158647718317111,-4.127662271543626,0.39312755135988986,-1.7558432928979224,0.3390625295900381,-2.4865392242752167,-1.08514210257558,0,92,-0.7775799632072449,-1.4470704684431928,1.4767434448828534,-4.378413129324145,1.4790803404426949,17,Leah Remini,Actor/Actress,43.0,Leah Remini
17,16,5,0.16579784990213337,17-5,8,9,"S17:Nicole ""Snooki"" Polizzi","S17:Nicole ""Snooki"" Polizzi",93,Sasha Farber,50,TV Personality,7,25.0,-0.8754945821479829,0.3525570631027221,0.1198584489723161,0.0393252118705386,0.0446566290065119,0.2065358269070817,0.1198584489723161,-1.9937712933587104,0.3727776733661945,0.2799057130368214,0.344598288172331,-0.5332120952078037,0.9371562426326124,0,93,0.3525570631027221,0.5886785374915516,1.486143826226397,-2.4183101811729237,3.5582636266110543,17,"Nicole ""Snooki"" Polizzi",TV Personality,25.0,"Nicole ""Snooki"" Polizzi"
17,16,6,0.5297636061158644,17-6,0,8,S17:Amber Riley,S17:Amber Riley,83,Derek Hough,19,Actor/Actress,0,27.0,-0.720362102056931,1.4826714992523191,0.2996765993180693,0.0865360664658423,0.1606806369473736,0.5235236448279432,0.2996765993180693,-0.8488383384072684,0.41233070858867765,1.36618837359264,0.3573781030554479,0.7153988132871496,2.221737116746844,0,83,1.4826714992523191,2.8679131981813155,1.4702307551158722,0.0161632474711904,5.725286341595041,17,Amber Riley,Actor/Actress,27.0,Amber Riley
