event_id,season_id,week,week_z,n_active,contestant_key,celeb_id,pro_id,industry_id,age_z,eliminated_flag,y_j_score_z,score_c,y_f_logit_share_mean,fan_c,y_latent_mean,share_latent_mean
17-9,16,9,1.6216608747570571,6,S17:Elizabeth Berkley Lauren,89,57,0,0.2104327784893805,1,0.5785844326019287,0.39554793667048216,-1.2571330483503569,0.4311559387304764,-1.6177400661228938,0.1655167785527954
17-9,16,9,1.6216608747570571,6,S17:Jack Osbourne,90,14,7,-0.720362102056931,0,0.3525570631027221,0.16952056717127556,-1.6596398314954883,0.16373102338385292,-1.8851649814695173,0.1317967387376183
17-9,16,9,1.6216608747570571,6,S17:Leah Remini,92,52,0,0.5206977386714844,0,0.3525570631027221,0.16952056717127556,-1.6981676815270947,-0.00809989983263426,-2.0569959046860045,0.1133473904270893
17-10,16,10,1.985626630970788,5,S17:Amber Riley,83,19,0,-0.720362102056931,0,3.1778995990753174,1.017123317718506,0.3585866153297558,2.0595922526505115,-0.0758596653662537,0.4810441731937462
17-10,16,10,1.985626630970788,5,S17:Bill Engvall,84,23,2,1.529058859263322,0,1.0306392908096311,-1.1301369905471803,-4.271659919086161,-1.7910326141017188,-3.926484532118484,0.0193317665493944
17-10,16,10,1.985626630970788,5,S17:Corbin Bleu,88,36,0,-0.9530608221935088,0,2.7258448600769043,0.5650685787200929,-1.071717375312656,0.894417338065892,-1.241034579950873,0.2242559534579253
17-10,16,10,1.985626630970788,5,S17:Jack Osbourne,90,14,7,-0.720362102056931,0,2.273789882659912,0.11301360130310067,-2.0716752845219033,-0.02411874703053618,-2.159570665047301,0.1034402613636773
17-10,16,10,1.985626630970788,5,S17:Leah Remini,92,52,0,0.5206977386714844,1,1.5957077741622925,-0.565068507194519,-3.4564116952650483,-1.1388582295841476,-3.2743101476009127,0.0364630946270908
18-1,17,1,-1.2900651749527905,12,S18:Amy Purdy,95,19,1,-0.1773984217382492,0,-1.0784412622451782,0.3208179473876953,-2.036558351768981,0.9205249214437567,-2.047163131237769,0.1143393450820159
18-1,17,1,-1.2900651749527905,12,S18:Billy Dee Williams,96,23,0,3.0803836601738412,0,-2.411069631576538,-1.0118104219436646,-4.7320748562674515,-2.089869142766335,-5.057557195447861,0.006320871855017
18-1,17,1,-1.2900651749527905,12,S18:Candace Cameron Bure,97,45,0,0.0553002983983286,0,-0.9303714632987976,0.4688877463340759,-1.6187359398236465,1.0232824267723981,-1.9444056259091276,0.1251646500830035
18-1,17,1,-1.2900651749527905,12,S18:Charlie White,98,51,1,-0.797928342102457,0,-0.6342318654060364,0.7650273442268372,-1.1766287073552546,1.303260239939356,-1.6644278127421697,0.1591685108308489
18-1,17,1,-1.2900651749527905,12,S18:Cody Simpson,99,58,5,-1.4960245025121903,0,-1.3745808601379397,0.02467834949493386,-2.7907278065758296,-0.0990661421814556,-3.0667541948629813,0.0444996334661061
18-1,17,1,-1.2900651749527905,12,S18:Danica McKellar,100,57,0,0.2104327784893805,0,-1.0784412622451782,0.3208179473876953,-2.164375633266551,0.5023305464345844,-2.4653575062469413,0.078322713316157
18-1,17,1,-1.2900651749527905,12,S18:Diana Nyad,101,29,1,2.1495887796275297,1,-1.9668601751327517,-0.5676009654998782,-3.9676223428905937,-1.4538246720261139,-4.42151272470764,0.0118733706511741
18-1,17,1,-1.2900651749527905,12,S18:Drew Carey,102,14,2,1.451492619217796,0,-1.5226507186889648,-0.12339150905609131,-2.9971139004408305,-0.40569028820653585,-3.3733783408880615,0.0331378966659141
18-1,17,1,-1.2900651749527905,12,S18:James Maslow,103,48,0,-1.0306270622390348,0,-1.5226507186889648,-0.12339150905609131,-2.8948364886562956,0.26450340654329274,-2.703184646138233,0.0627856987087558
18-1,17,1,-1.2900651749527905,12,S18:Meryl Davis,104,44,1,-0.720362102056931,0,-1.0784412622451782,0.3208179473876953,-2.027811706086042,1.0221617249244217,-1.945526327757104,0.1250419864972181
18-1,17,1,-1.2900651749527905,12,S18:NeNe Leakes,105,52,7,0.7533964588080623,0,-1.5226507186889648,-0.12339150905609131,-3.0247792430422495,-0.3648562880847157,-3.3325443407662414,0.0344714461933286
18-1,17,1,-1.2900651749527905,12,S18:Sean Avery,106,36,1,-0.2549646617837752,0,-1.6707205772399902,-0.2714613676071167,-3.3832007341274,-0.6227567327926566,-3.5904447854741823,0.0268454964004948
18-2,17,2,-0.9260994187390597,11,S18:Amy Purdy,95,19,1,-0.1773984217382492,0,-1.0784412622451782,0.269217854196375,-1.9474079064680168,0.7931212507090815,-1.9723302734392776,0.1221388126716871
18-2,17,2,-0.9260994187390597,11,S18:Billy Dee Williams,96,23,0,3.0803836601738412,1,-2.411069631576538,-1.0634105151349849,-4.653767732606729,-2.2187129800530103,-4.984164504201369,0.0067989528234924
18-2,17,2,-0.9260994187390597,11,S18:Candace Cameron Bure,97,45,0,0.0553002983983286,0,-1.5226507186889648,-0.17499160224741162,-2.770674819393246,0.0014671475770087206,-2.7639843765713503,0.0593017067977598
18-2,17,2,-0.9260994187390597,11,S18:Charlie White,98,51,1,-0.797928342102457,0,-0.9303714632987976,0.4172876531427556,-1.758784222965071,0.6820535763601998,-2.0833979477881592,0.1107209557551517
18-2,17,2,-0.9260994187390597,11,S18:Cody Simpson,99,58,5,-1.4960245025121903,0,-1.3745808601379397,-0.026921743696386446,-2.7057089701152166,-0.223982643914598,-2.989434168062957,0.047905491157738
18-2,17,2,-0.9260994187390597,11,S18:Danica McKellar,100,57,0,0.2104327784893805,0,-1.0784412622451782,0.269217854196375,-2.078714637117469,0.37538909108729523,-2.390062433061064,0.0839336313711567
18-2,17,2,-0.9260994187390597,11,S18:Drew Carey,102,14,2,1.451492619217796,0,-1.5226507186889648,-0.17499160224741162,-2.9130884683720417,-0.5249116736890334,-3.2903631978373924,0.0359032719510568
18-2,17,2,-0.9260994187390597,11,S18:James Maslow,103,48,0,-1.0306270622390348,0,-0.9303714632987976,0.4172876531427556,-1.5732906059961274,1.0343186014048522,-1.7311329227435068,0.1504427238672154
18-2,17,2,-0.9260994187390597,11,S18:Meryl Davis,104,44,1,-0.720362102056931,0,-0.9303714632987976,0.4172876531427556,-1.6161825024052134,1.129725798520482,-1.635725725627877,0.1630475032143586
18-2,17,2,-0.9260994187390597,11,S18:NeNe Leakes,105,52,7,0.7533964588080623,0,-1.5226507186889648,-0.17499160224741162,-2.940710253987738,-0.4764954509058481,-3.241946975054207,0.0376173420883381
18-2,17,2,-0.9260994187390597,11,S18:Sean Avery,106,36,1,-0.2549646617837752,1,-1.5226507186889648,-0.17499160224741162,-3.01242047578759,-0.5719727170964286,-3.3374242412447876,0.0343093961137312
18-5,17,5,0.1657978499021333,9,S18:Amy Purdy,95,19,1,-0.1773984217382492,0,0.8464662432670593,0.18097420533498132,-1.9974453880641576,0.5381152852399389,-1.9475859333401255,0.1248168262466016
18-5,17,5,0.1657978499021333,9,S18:Candace Cameron Bure,97,45,0,0.0553002983983286,0,0.5503266453742981,-0.11516539255777991,-2.5198421635767647,-0.05097751682705498,-2.5366787354071194,0.0733265329664006
18-5,17,5,0.1657978499021333,9,S18:Charlie White,98,51,1,-0.797928342102457,0,0.8464662432670593,0.18097420533498132,-2.1218621080290685,0.22384988411317286,-2.2618513344668916,0.094332084058254
18-5,17,5,0.1657978499021333,9,S18:Cody Simpson,99,58,5,-1.4960245025121903,1,0.4022568166255951,-0.2632352213064829,-3.040319399152387,-0.6429661468261205,-3.128667365406185,0.041940121170497
18-5,17,5,0.1657978499021333,9,S18:Danica McKellar,100,57,0,0.2104327784893805,0,1.142605900764465,0.4771138628323871,-1.4837683599338922,0.5543030513061535,-1.931398167273911,0.1265959049032053
18-5,17,5,0.1657978499021333,9,S18:Drew Carey,102,14,2,1.451492619217796,0,-0.4861620366573334,-1.1516540745894113,-4.658774182914231,-1.975144051252253,-4.460845269832317,0.0114206558980273
18-5,17,5,0.1657978499021333,9,S18:James Maslow,103,48,0,-1.0306270622390348,0,1.2906756401062012,0.6251836021741232,-0.9250803299563232,1.3019670133570342,-1.1837342052230302,0.2343814406039461
18-5,17,5,0.1657978499021333,9,S18:Meryl Davis,104,44,1,-0.720362102056931,0,0.6983964443206787,0.032904406388600704,-2.2965465389517656,0.392210353215491,-2.0934908653645734,0.1097310862258041
18-5,17,5,0.1657978499021333,9,S18:NeNe Leakes,105,52,7,0.7533964588080623,0,0.6983964443206787,0.032904406388600704,-2.3912645695786483,-0.3413578723263617,-2.827059090906426,0.0558793485240443
18-6,17,6,0.5297636061158644,8,S18:Amy Purdy,95,19,1,-0.1773984217382492,0,0.99453604221344,0.4071919694542886,-1.3458936187607158,0.8399224401889409,-1.4888396271648938,0.1840959569120763
18-6,17,6,0.5297636061158644,8,S18:Candace Cameron Bure,97,45,0,0.0553002983983286,0,0.1061171889305114,-0.48122688382864004,-3.113599234117868,-0.5961080778614134,-2.924870145215248,0.0509377474688735
18-6,17,6,0.5297636061158644,8,S18:Charlie White,98,51,1,-0.797928342102457,0,0.6983964443206787,0.11105237156152725,-2.1267932489826835,0.07744676517755966,-2.251315302176275,0.0952360700064513
18-6,17,6,0.5297636061158644,8,S18:Danica McKellar,100,57,0,0.2104327784893805,0,0.6983964443206787,0.11105237156152725,-2.12775293900291,-0.004257389769221298,-2.333019457123056,0.0884249742441206
18-6,17,6,0.5297636061158644,8,S18:Drew Carey,102,14,2,1.451492619217796,1,0.1061171889305114,-0.48122688382864004,-3.250310023401358,-1.1467694323519373,-3.475531499705772,0.0300165096334534
18-6,17,6,0.5297636061158644,8,S18:James Maslow,103,48,0,-1.0306270622390348,0,0.5503266453742981,-0.03701742738485336,-2.2639364231560823,0.17677553080937347,-2.1519865365444613,0.1041457346468968
18-6,17,6,0.5297636061158644,8,S18:Meryl Davis,104,44,1,-0.720362102056931,0,1.2906756401062012,0.7033315673470497,-0.5820115047413575,1.51905740835108,-0.8097046590027548,0.3079534346450338
18-6,17,6,0.5297636061158644,8,S18:NeNe Leakes,105,52,7,0.7533964588080623,0,0.2541869878768921,-0.33315708488225937,-2.986933619424546,-0.8660672445443809,-3.1948293118982156,0.0393607692648199
18-7,17,7,0.8937293623295953,7,S18:Amy Purdy,95,19,1,-0.1773984217382492,0,0.920501172542572,0.20095189980098183,-1.4726838547223895,0.48964317864281615,-1.5549370260727362,0.1743743516579044
18-7,17,7,0.8937293623295953,7,S18:Candace Cameron Bure,97,45,0,0.0553002983983286,0,0.8464662432670593,0.12691697052546913,-1.543560839609886,0.22835422214192436,-1.816225982573628,0.139887341651609
18-7,17,7,0.8937293623295953,7,S18:Charlie White,98,51,1,-0.797928342102457,0,0.624361515045166,-0.09518775769642418,-2.238389665306726,-0.25735315288374716,-2.3019333575992995,0.0909629677010794
18-7,17,7,0.8937293623295953,7,S18:Danica McKellar,100,57,0,0.2104327784893805,0,0.6983964443206787,-0.021152828420911485,-2.08503621526991,-0.24951195562880724,-2.2940921603443596,0.0916134290752683
18-7,17,7,0.8937293623295953,7,S18:James Maslow,103,48,0,-1.0306270622390348,0,0.5503266453742981,-0.1692226273672921,-2.225247366592013,-0.07470723191777573,-2.119287436633328,0.1072362698280071
18-7,17,7,0.8937293623295953,7,S18:Meryl Davis,104,44,1,-0.720362102056931,0,1.142605900764465,0.4230566280228749,-0.9284495377570272,0.974705623662266,-1.0698745810532864,0.2554269361198775
18-7,17,7,0.8937293623295953,7,S18:NeNe Leakes,105,52,7,0.7533964588080623,1,0.2541869878768921,-0.4653622848646981,-2.9489557755635976,-1.1111306840166786,-3.155710888732231,0.04086684208618
18-8,17,8,1.2576951185433265,6,S18:Amy Purdy,95,19,1,-0.1773984217382492,0,1.2906756401062012,0.3454961975415548,-0.8993170317413132,0.7020919809260564,-1.1013484062104426,0.2494873289627029
18-8,17,8,1.2576951185433265,6,S18:Candace Cameron Bure,97,45,0,0.0553002983983286,0,0.6983964443206787,-0.24678299824396766,-2.1479535427118144,-0.3985918907305419,-2.202032277867041,0.0995681382887741
18-8,17,8,1.2576951185433265,6,S18:Charlie White,98,51,1,-0.797928342102457,0,1.2906756401062012,0.3454961975415548,-1.050237346541336,0.32484945032041646,-1.4785909368160826,0.1856403443057621
18-8,17,8,1.2576951185433265,6,S18:Danica McKellar,100,57,0,0.2104327784893805,1,0.99453604221344,0.049356599648793686,-1.7380699962701809,-0.2226842948459815,-2.0261246819824805,0.1164871693078151
18-8,17,8,1.2576951185433265,6,S18:James Maslow,103,48,0,-1.0306270622390348,0,0.6983964443206787,-0.24678299824396766,-2.1926181615768696,-0.24972637059667147,-2.0531667577331705,0.113732788905662
18-8,17,8,1.2576951185433265,6,S18:Meryl Davis,104,44,1,-0.720362102056931,0,0.6983964443206787,-0.24678299824396766,-2.229489460573329,-0.15593887507327775,-1.9593792622097768,0.1235342413341242
18-9,17,9,1.6216608747570571,5,S18:Amy Purdy,95,19,1,-0.1773984217382492,0,1.142605900764465,0.11845588684082009,-1.1845613170266436,0.2495414366087796,-1.3242479161128815,0.2101124191060351
18-9,17,9,1.6216608747570571,5,S18:Candace Cameron Bure,97,45,0,0.0553002983983286,0,0.6983964443206787,-0.3257535696029663,-2.0805907399999923,-0.5869778781457546,-2.1607672308674157,0.103329344046963
18-9,17,9,1.6216608747570571,5,S18:Charlie White,98,51,1,-0.797928342102457,1,0.99453604221344,-0.029613971710204967,-1.6600566358909572,-0.30928051476322294,-1.883069867484884,0.1320366599954712
18-9,17,9,1.6216608747570571,5,S18:James Maslow,103,48,0,-1.0306270622390348,0,0.99453604221344,-0.029613971710204967,-1.4801194059466802,0.019212615222263807,-1.5545767374993973,0.1744262277460838
18-9,17,9,1.6216608747570571,5,S18:Meryl Davis,104,44,1,-0.720362102056931,0,1.2906756401062012,0.26652562618255615,-0.8019642211851714,0.6275043410779337,-0.9462850116437274,0.2796325494990085
19-1,18,1,-1.2900651749527905,13,S19:Alfonso Ribeiro,107,58,0,0.4431314986259584,0,0.7547522187232971,1.4526257400329297,-0.345332534281178,2.9801542059326587,-0.7760385128647059,0.3151743046055185
19-1,18,1,-1.2900651749527905,13,S19:Antonio Sabato Jr.,108,14,0,0.4431314986259584,0,-1.4090548753738403,-0.7111813540642078,-4.952187948282326,-1.1685916257830873,-4.924784344580452,0.0072119033184018
19-1,18,1,-1.2900651749527905,13,S19:Bethany Mota,109,19,6,-1.4184582624666646,0,-0.0320867076516151,0.6657868136580174,-2.2467438947014977,1.484285992405761,-2.2719067263916037,0.0934765135195868
19-1,18,1,-1.2900651749527905,13,S19:Betsey Johnson,110,52,4,2.7701186999917375,0,-2.392603635787964,-1.6947301144783313,-6.786801472788418,-2.6575803892569883,-6.413773108054353,0.0016361479744187
19-1,18,1,-1.2900651749527905,13,S19:Janel Parrish,111,57,0,-0.8754945821479829,0,-0.6222159266471863,0.07565759466244626,-3.401549752192796,0.7008005334372953,-3.0553921853600694,0.0449852474981713
19-1,18,1,-1.2900651749527905,13,S19:Jonathan Bennett,112,3,0,-0.2549646617837752,0,-0.4255061745643616,0.27236734674527097,-3.1022987855946873,-0.04861945944186097,-3.8048121782392257,0.0217785150015715
19-1,18,1,-1.2900651749527905,13,S19:Lea Thompson,113,7,0,1.296360139126744,0,-0.0320867076516151,0.6657868136580174,-2.3580594131386796,0.9377173036446216,-2.818475415152743,0.0563339263367468
19-1,18,1,-1.2900651749527905,13,S19:Lolo Jones,114,37,1,-0.3325309018293012,1,-1.9991841316223145,-1.301310610312682,-6.114880016045096,-2.060749663557154,-5.816942382354519,0.0029678584299765
19-1,18,1,-1.2900651749527905,13,S19:Michael Waltrip,115,23,4,1.141227659035692,0,-1.4090548753738403,-0.7111813540642078,-4.810833611160357,-1.490872695491651,-5.247065414289016,0.0052353867809612
19-1,18,1,-1.2900651749527905,13,S19:Randy Couture,116,36,1,1.141227659035692,0,-0.228796437382698,0.46907708392693453,-2.734094937961502,0.2762696237801614,-3.4799230950172033,0.0298889096262695
19-1,18,1,-1.2900651749527905,13,S19:Sadie Robertson,117,45,7,-1.4960245025121903,0,0.3613327741622925,1.059206295471925,-1.3644439999342035,1.9795487775223648,-1.776643941275,0.144718034241209
19-1,18,1,-1.2900651749527905,13,S19:Tavis Smiley,118,51,4,1.063661418990166,0,-0.6222159266471863,0.07565759466244626,-3.550389797697869,-0.3020033962609303,-4.058196115058295,0.016986630704315
19-1,18,1,-1.2900651749527905,13,S19:Tommy Chong,119,48,2,3.0803836601738412,0,-1.015635371208191,-0.3177618498985584,-4.038441518119791,-0.6303592069311912,-4.386551925728556,0.0122906225387148
19-2,18,2,-0.9260994187390597,12,S19:Alfonso Ribeiro,107,58,0,0.4431314986259584,0,-0.0320867076516151,0.3606345225125552,-2.1876051755158685,1.1788997416332752,-2.0756180154535193,0.1114893052172251
19-2,18,2,-0.9260994187390597,12,S19:Antonio Sabato Jr.,108,14,0,0.4431314986259584,0,-0.228796437382698,0.16392479278147226,-2.6481661041680353,-0.016243944479201744,-3.270761701565996,0.0365879693558003
19-2,18,2,-0.9260994187390597,12,S19:Bethany Mota,109,19,6,-1.4184582624666646,0,0.1646230369806289,0.5573442671447992,-1.7834984156237603,1.3312841827716737,-1.9232335743151208,0.1275014144891114
19-2,18,2,-0.9260994187390597,12,S19:Betsey Johnson,110,52,4,2.7701186999917375,0,-0.818925678730011,-0.4262044485658407,-3.8107112153222262,-1.215359897138574,-4.469877654225368,0.0113191269913321
19-2,18,2,-0.9260994187390597,12,S19:Janel Parrish,111,57,0,-0.8754945821479829,0,0.3613327741622925,0.7540540043264627,-1.3236295160031304,1.7062998531558733,-1.5482179039309212,0.1753438072546043
19-2,18,2,-0.9260994187390597,12,S19:Jonathan Bennett,112,3,0,-0.2549646617837752,0,-0.4255061745643616,-0.03278494440019131,-3.064835380168584,-0.43215328073234005,-3.6866710378191345,0.0244428491952847
19-2,18,2,-0.9260994187390597,12,S19:Lea Thompson,113,7,0,1.296360139126744,0,0.5580425262451172,0.9507637564092875,-0.9994303850093602,1.577183293204403,-1.6773344638823915,0.1574487525029079
19-2,18,2,-0.9260994187390597,12,S19:Michael Waltrip,115,23,4,1.141227659035692,0,-1.605764627456665,-1.2130433972924948,-5.142308781275494,-2.1464285563055756,-5.40094631339237,0.0044920393940886
19-2,18,2,-0.9260994187390597,12,S19:Randy Couture,116,36,1,1.141227659035692,0,-0.818925678730011,-0.4262044485658407,-3.84439817474411,-0.975926196493186,-4.2304439535799805,0.0143373808383438
19-2,18,2,-0.9260994187390597,12,S19:Sadie Robertson,117,45,7,-1.4960245025121903,0,-0.228796437382698,0.16392479278147226,-2.5767939595963516,0.6983930927182707,-2.556124664368524,0.0720161009355714
19-2,18,2,-0.9260994187390597,12,S19:Tavis Smiley,118,51,4,1.063661418990166,1,-0.818925678730011,-0.4262044485658407,-3.888430175710662,-0.9626185246498822,-4.217136281736677,0.0145266630107259
19-2,18,2,-0.9260994187390597,12,S19:Tommy Chong,119,48,2,3.0803836601738412,0,-0.818925678730011,-0.4262044485658407,-3.616252142359434,-0.7433297636847365,-3.997847520771531,0.0180242680418367
19-3,18,3,-0.5621336625253286,11,S19:Alfonso Ribeiro,107,58,0,0.4431314986259584,0,-0.0320867076516151,-0.01788269796154713,-3.756581494313236,0.4516812767258238,-3.324186408491801,0.0347507095852323
19-3,18,3,-0.5621336625253286,11,S19:Antonio Sabato Jr.,108,14,0,0.4431314986259584,0,-0.6222159266471863,-0.6080119169571183,-4.916154903495154,-1.049941420413842,-4.825809105631467,0.0079562525271637
19-3,18,3,-0.5621336625253286,11,S19:Bethany Mota,109,19,6,-1.4184582624666646,0,1.5415911674499512,1.5557951771400191,-0.331703671396874,2.775412285012872,-1.0004554002047528,0.2688518936773604
19-3,18,3,-0.5621336625253286,11,S19:Betsey Johnson,110,52,4,2.7701186999917375,0,-0.6222159266471863,-0.6080119169571183,-4.926228787548618,-1.5077225989260148,-5.2835902841436395,0.0050485629821688
19-3,18,3,-0.5621336625253286,11,S19:Janel Parrish,111,57,0,-0.8754945821479829,0,1.5415911674499512,1.5557951771400191,-0.3060660546977006,2.8853108982051334,-0.8905567870124912,0.2909949395053384
19-3,18,3,-0.5621336625253286,11,S19:Jonathan Bennett,112,3,0,-0.2549646617837752,0,-0.0320867076516151,-0.01788269796154713,-3.8326697130014766,-0.5088045893101496,-4.284672274527774,0.0135908792420133
19-3,18,3,-0.5621336625253286,11,S19:Lea Thompson,113,7,0,1.296360139126744,0,-0.228796437382698,-0.21459242769263004,-4.23997239080268,-0.20844468940176242,-3.984312374619387,0.0182654013023017
19-3,18,3,-0.5621336625253286,11,S19:Michael Waltrip,115,23,4,1.141227659035692,0,-0.818925678730011,-0.804721669039943,-5.144914301349682,-1.656647865796752,-5.432515551014377,0.0043530518507685
19-3,18,3,-0.5621336625253286,11,S19:Randy Couture,116,36,1,1.141227659035692,1,-1.2123451232910156,-1.1981411136009477,-6.053006940986568,-1.85779977256502,-5.633667457782645,0.0035627002673156
19-3,18,3,-0.5621336625253286,11,S19:Sadie Robertson,117,45,7,-1.4960245025121903,0,-0.0320867076516151,-0.01788269796154713,-3.7409877336802753,0.3904476625390747,-3.38542002267855,0.0327542453218628
19-3,18,3,-0.5621336625253286,11,S19:Tommy Chong,119,48,2,3.0803836601738412,0,0.3613327741622925,0.37553678385236045,-2.8617768457983335,0.2865088139306389,-3.489358871286986,0.0296165242688492
19-4,18,4,-0.1981679063115975,10,S19:Alfonso Ribeiro,107,58,0,0.4431314986259584,0,1.5415911674499512,1.5736778900027275,-0.2884177855891787,2.9915684287202446,-0.6890551823239014,0.3342432855921289
19-4,18,4,-0.1981679063115975,10,S19:Antonio Sabato Jr.,108,14,0,0.4431314986259584,0,-0.6222159266471863,-0.5901292040944099,-4.91122079558458,-1.112580922845272,-4.793204533889418,0.008217771143981
19-4,18,4,-0.1981679063115975,10,S19:Bethany Mota,109,19,6,-1.4184582624666646,0,0.1646230369806289,0.19670975953340525,-3.380230276713121,0.6678830852330138,-3.0127405258111324,0.0468536062288312
19-4,18,4,-0.1981679063115975,10,S19:Betsey Johnson,110,52,4,2.7701186999917375,1,-0.6222159266471863,-0.5901292040944099,-4.9222653935225145,-1.5518946657357042,-5.23251827677985,0.0053116958275971
19-4,18,4,-0.1981679063115975,10,S19:Janel Parrish,111,57,0,-0.8754945821479829,0,0.7547522187232971,0.7868389412760735,-2.19009101066735,1.5829450339856272,-2.097678577058519,0.1093226560459067
19-4,18,4,-0.1981679063115975,10,S19:Jonathan Bennett,112,3,0,-0.2549646617837752,0,-1.605764627456665,-1.5736779049038887,-6.757214708165197,-2.5142545542404116,-6.194878165284558,0.0020356991848447
19-4,18,4,-0.1981679063115975,10,S19:Lea Thompson,113,7,0,1.296360139126744,0,1.3448814153671265,1.3769681379199028,-1.0053712999171476,1.9260338200893112,-1.754589790954835,0.1474692259196727
19-4,18,4,-0.1981679063115975,10,S19:Michael Waltrip,115,23,4,1.141227659035692,0,-1.4090548753738403,-1.376968152821064,-6.23722359433069,-2.347991280378055,-6.028614891422201,0.0024030396479623
19-4,18,4,-0.1981679063115975,10,S19:Sadie Robertson,117,45,7,-1.4960245025121903,0,0.9514619708061218,0.9835486933588982,-1.7620621317439324,1.693603846081281,-1.9870197649628651,0.1205725138756237
19-4,18,4,-0.1981679063115975,10,S19:Tommy Chong,119,48,2,3.0803836601738412,0,-0.818925678730011,-0.7868389561772346,-5.1142316859452,-1.3353127909100313,-5.0159364019541774,0.0065877334311537
19-6,18,6,0.5297636061158644,9,S19:Alfonso Ribeiro,107,58,0,0.4431314986259584,0,1.3448814153671265,1.2676849431461759,0.0946998229980892,2.6707739324141633,-0.3617420294196867,0.4105379352483451
19-6,18,6,0.5297636061158644,9,S19:Antonio Sabato Jr.,108,14,0,0.4431314986259584,0,-0.818925678730011,-0.8961221509509616,-4.701013574292686,-1.5929745594970042,-4.625490521330854,0.0097037616345281
19-6,18,6,0.5297636061158644,9,S19:Bethany Mota,109,19,6,-1.4184582624666646,0,0.7547522187232971,0.6775557465023465,-1.5456503495802465,1.339951528182819,-1.692564433651031,0.1554388897766617
19-6,18,6,0.5297636061158644,9,S19:Janel Parrish,111,57,0,-0.8754945821479829,0,0.1646230369806289,0.08742656475967825,-2.758286913373947,0.5665996566875378,-2.465916305146312,0.0782823840965639
19-6,18,6,0.5297636061158644,9,S19:Jonathan Bennett,112,3,0,-0.2549646617837752,1,-0.0320867076516151,-0.10928317987256576,-3.2285621533095115,-0.785897721621843,-3.818413683455693,0.0214906227036531
19-6,18,6,0.5297636061158644,9,S19:Lea Thompson,113,7,0,1.296360139126744,0,-0.0320867076516151,-0.10928317987256576,-3.2661870773544712,-0.21291038650128336,-3.2454263483351333,0.037491583298576
19-6,18,6,0.5297636061158644,9,S19:Michael Waltrip,115,23,4,1.141227659035692,0,-0.4255061745643616,-0.5027026467853122,-3.8123607223488425,-1.3715273975937743,-4.404043359427624,0.0120800855780527
19-6,18,6,0.5297636061158644,9,S19:Sadie Robertson,117,45,7,-1.4960245025121903,0,0.5580425262451172,0.4808460540241665,-1.946529243437481,0.9648399690500238,-2.067675992783826,0.1122784683985168
19-6,18,6,0.5297636061158644,9,S19:Tommy Chong,119,48,2,3.0803836601738412,0,-0.818925678730011,-0.8961221509509616,-4.536464617408028,-1.5788550211206358,-4.611370982954486,0.0098403882946475
19-7,18,7,0.8937293623295953,8,S19:Alfonso Ribeiro,107,58,0,0.4431314986259584,0,0.3613327741622925,0.33194768615067005,-1.8736419874956587,0.9473571313464546,-1.752705497495599,0.1477062805609234
19-7,18,7,0.8937293623295953,8,S19:Antonio Sabato Jr.,108,14,0,0.4431314986259584,1,-0.5238610506057739,-0.5532461386173964,-3.6980190818042074,-1.311009815556265,-4.011072444398319,0.0177916808327935
19-7,18,7,0.8937293623295953,8,S19:Bethany Mota,109,19,6,-1.4184582624666646,0,1.0498168468475342,1.0204317588359118,-0.1422143171755749,2.0730476579863915,-0.627014970855662,0.3481876918308233
19-7,18,7,0.8937293623295953,8,S19:Janel Parrish,111,57,0,-0.8754945821479829,0,0.2629778981208801,0.2335928101092577,-2.0753132943869192,0.7678825088092522,-1.9321801200328013,0.126509470112097
19-7,18,7,0.8937293623295953,8,S19:Lea Thompson,113,7,0,1.296360139126744,0,0.5580425262451172,0.5286574382334948,-1.57804299507408,0.5450707052944761,-2.1549919235475774,0.1038656672465951
19-7,18,7,0.8937293623295953,8,S19:Michael Waltrip,115,23,4,1.141227659035692,0,-0.818925678730011,-0.8483107667416334,-4.110606445320573,-1.8982340640245376,-4.598296692866591,0.0099685981651215
19-7,18,7,0.8937293623295953,8,S19:Sadie Robertson,117,45,7,-1.4960245025121903,0,-0.228796437382698,-0.25818152539432043,-3.059565984537093,-0.0772674831680944,-2.777330112010148,0.0585615787605188
19-7,18,7,0.8937293623295953,8,S19:Tommy Chong,119,48,2,3.0803836601738412,0,-0.4255061745643616,-0.454891262575984,-3.3266750344503917,-1.046846640687677,-3.7469092695297306,0.0230468573801562
19-8,18,8,1.2576951185433265,7,S19:Alfonso Ribeiro,107,58,0,0.4431314986259584,0,1.738300919532776,1.0959542702351301,-1.139859828460417,1.8850286415640467,-1.2710151850153373,0.2190835186841137
19-8,18,8,1.2576951185433265,7,S19:Bethany Mota,109,19,6,-1.4184582624666646,0,1.5415911674499512,0.8992445181523051,-1.6070978180965378,1.4751769635639511,-1.6808668630154329,0.156980716051714
19-8,18,8,1.2576951185433265,7,S19:Janel Parrish,111,57,0,-0.8754945821479829,0,2.1317203044891357,1.4893736551914896,-0.0147904421536483,2.6306604623302503,-0.5253833642491337,0.3715942871566224
19-8,18,8,1.2576951185433265,7,S19:Lea Thompson,113,7,0,1.296360139126744,0,-0.0320867076516151,-0.6744333569492612,-4.809834814308753,-1.2248466780630825,-4.380890504642466,0.0123595398228079
