event_id,season,week,slot,contestant_id,pi_mean,pi_sd,pi_hdi_low,pi_hdi_high,pi_hdi_width,pi_q025,pi_q975
22-5,22,5,5,S22:Nyle DiMarco,0.11738396237846702,0.1401816796566258,4.047293611899357e-09,0.3693874482635534,0.3693874442162598,0.0007951334231668846,0.5479195499965005
22-5,22,5,6,S22:Paige VanZant,0.11544569643452406,0.1382496286376478,3.470977840708966e-06,0.35922213830046634,0.35921866732262564,0.0010169771217344394,0.5522655832661661
22-5,22,5,7,S22:Von Miller,0.1047974823031609,0.12928049440760567,6.546392366435146e-09,0.3153442638051257,0.31534425725873333,0.0009685594035777408,0.4993521057352003
22-5,22,5,8,S22:Wanya Morris,0.10855874898465849,0.13072078789174132,8.705413495191643e-07,0.3290628841546551,0.3290620136133056,0.0010670872782226452,0.5279058760849721
22-6,22,6,0,S22:Antonio Brown,0.11142373747041577,0.13995797854103528,1.4122731440438322e-07,0.3553444875067694,0.355344346279455,0.0007718712501821676,0.5580498806381456
22-6,22,6,1,S22:Doug Flutie,0.10131991670400993,0.1216614096266911,6.940305379762333e-08,0.30859161766353427,0.30859154826048046,0.0006974707980196287,0.4536014701005627
22-6,22,6,2,S22:Ginger Zee,0.11838967695504045,0.14234986716685252,7.898971416090341e-07,0.3664451057353622,0.3664443158382206,0.0008355956027521069,0.537598627029365
22-6,22,6,3,S22:Jodie Sweetin,0.1100041298910445,0.1390684017102943,5.958494619062684e-07,0.3406792227662252,0.3406786269167633,0.0007048219187389192,0.5371778413004943
22-6,22,6,4,S22:Kim Fields,0.10913457886035778,0.13461169740622927,1.1847835370254175e-06,0.3326687354455865,0.3326675506620495,0.000823832049829816,0.5089466330627225
22-6,22,6,5,S22:Nyle DiMarco,0.11478885711410891,0.13980254903827485,3.337347949525026e-07,0.3613655196298243,0.36136518589502936,0.0007246861959939561,0.5467935858753373
22-6,22,6,6,S22:Paige VanZant,0.11740097887625263,0.13953868251349602,2.4861976746931116e-07,0.3715471944989479,0.3715469458791804,0.0009330669865933054,0.519675644645148
22-6,22,6,7,S22:Von Miller,0.10588149208776468,0.13118682875877244,5.002041622675148e-09,0.3300923491252609,0.3300923441232193,0.0008101799042686009,0.5064715939628829
22-6,22,6,8,S22:Wanya Morris,0.11165663204100537,0.13917242539251126,2.0190682376305987e-08,0.33072346699642163,0.33072344680573923,0.0008132704073717741,0.5461218718846711
22-7,22,7,0,S22:Antonio Brown,0.12489249817771138,0.14885118845878278,6.107716073549441e-08,0.40344564673824207,0.40344558566108135,0.0009960479403827054,0.5996244824370183
22-7,22,7,1,S22:Ginger Zee,0.1333435701385011,0.15545190297232472,1.6225694526212348e-07,0.428072436591576,0.42807227433463074,0.0011879038272133362,0.6085530055586023
22-7,22,7,2,S22:Jodie Sweetin,0.11708515708549305,0.1380154158320623,7.33581594244829e-12,0.3494731628250965,0.3494731628177607,0.0006559941399209981,0.5263783039913974
22-7,22,7,3,S22:Kim Fields,0.11529229773389282,0.1345053631982814,1.377261608575721e-07,0.34776491687947453,0.34776477915331366,0.0008955775543826817,0.5207390795476753
22-7,22,7,4,S22:Nyle DiMarco,0.13515521464628108,0.16000740905857141,2.1982473389560302e-07,0.4290161997486903,0.4290159799239564,0.0008060525281811621,0.6315248559718389
22-7,22,7,5,S22:Paige VanZant,0.13608157308311264,0.15784143670241535,1.7756229815334944e-06,0.4260336169997513,0.42603184137676975,0.0009366833338920674,0.6328149925985931
22-7,22,7,6,S22:Von Miller,0.111245188012413,0.1312106244610905,4.831518389354922e-10,0.3356378368634067,0.33563783638025485,0.0007308569366791232,0.49870296212861526
22-7,22,7,7,S22:Wanya Morris,0.126904501122595,0.15364320820536292,1.2960598730421404e-07,0.41043562077117896,0.4104354911651916,0.0011057857565187643,0.603935530295879
22-8,22,8,0,S22:Antonio Brown,0.1643621940495951,0.1766069537682777,2.0589090347273268e-07,0.5086961833662894,0.508695977475386,0.0012107938156996649,0.7057668503883602
22-8,22,8,1,S22:Ginger Zee,0.17288005434473933,0.1824212181816357,8.283104672101085e-06,0.5313685463718694,0.5313602632671973,0.001913216671945415,0.7208385422462106
22-8,22,8,2,S22:Jodie Sweetin,0.14927108613038068,0.15983541760744271,5.198320913850961e-06,0.44895234688983143,0.4489471485689176,0.0015063766208557859,0.6200662363157439
22-8,22,8,3,S22:Nyle DiMarco,0.1762863476265595,0.18634576336066708,1.7603452349051046e-09,0.5462699405126716,0.5462699387523264,0.001581095452646676,0.7412251370040692
22-8,22,8,4,S22:Paige VanZant,0.176243942749908,0.1867408070434797,2.0122097572821994e-07,0.551962309319699,0.5519621080987233,0.0016375647980630805,0.7507826731421302
22-8,22,8,5,S22:Wanya Morris,0.16095637509881736,0.17405317811850832,6.315775374384562e-07,0.4906576930948477,0.49065706151731026,0.0014746006301657232,0.6996709211196225
22-9,22,9,0,S22:Antonio Brown,0.18406771906097458,0.1861512372580747,4.0922248455259484e-08,0.5501335260225719,0.5501334851003234,0.0017664216236146343,0.7422514167261985
22-9,22,9,1,S22:Ginger Zee,0.20841709111339757,0.20417878634752093,5.7972447967956075e-06,0.621170073406741,0.6211642761619443,0.002424437007334004,0.7907079424772058
22-9,22,9,2,S22:Nyle DiMarco,0.2119828499822892,0.20737032697226804,3.9250985967365926e-07,0.631122362383886,0.6311219698740262,0.0016584343603201358,0.8158620205064312
22-9,22,9,3,S22:Paige VanZant,0.21103861939200605,0.20619961163914344,5.54180076081545e-07,0.6407144572749741,0.6407139030948981,0.0019258321490180587,0.8214109378786183
22-9,22,9,4,S22:Wanya Morris,0.18449372045133258,0.187781767734771,2.5742227009302197e-06,0.5433079344929378,0.5433053602702369,0.002067491209966867,0.7262752055024566
22-10,22,10,0,S22:Ginger Zee,0.334954351778583,0.2559676048913376,3.998716076921888e-06,0.830806403086045,0.8308024043699681,0.00403037559030555,0.9261808798068054
22-10,22,10,1,S22:Nyle DiMarco,0.33173717847216583,0.25827579469343465,8.099462504533893e-06,0.8404471450105983,0.8404390455480937,0.004148209397814814,0.9326900496835246
22-10,22,10,2,S22:Paige VanZant,0.3333084697492511,0.25397673678145677,1.1372732757729875e-05,0.8214874091268564,0.8214760363940986,0.0039565907201129956,0.9288313494165404
23-1,23,1,0,S23:Amber Rose,0.07519380611127013,0.10219863584732909,9.509980863043394e-07,0.23583146792685436,0.23583051692876805,0.0005495737269278075,0.3546864311973213
23-1,23,1,1,S23:Babyface,0.0748758010485514,0.10451755157768078,3.0699664619536904e-07,0.23478659919156034,0.23478629219491415,0.00042611478306972506,0.3638004024242135
23-1,23,1,2,S23:Calvin Johnson Jr.,0.08044181537760943,0.10650299169891364,3.2537794452364716e-06,0.26064124624226737,0.26063799246282215,0.0006154724446316319,0.3973677998155155
23-1,23,1,3,S23:Jake T. Austin,0.07383552524374573,0.09935863579453327,4.026542516294817e-07,0.21867714629342094,0.2186767436391693,0.0006041332414291283,0.3635284221945843
23-1,23,1,4,S23:James Hinchcliffe,0.08107723095276777,0.10995634100308059,8.957297135717579e-07,0.24203473998766498,0.2420338442579514,0.0007805941256724505,0.40445402611840503
23-1,23,1,5,S23:Jana Kramer,0.08001897943644888,0.10957959819005471,3.0686114159022526e-07,0.24648055438031685,0.24648024751917527,0.0006526145641315221,0.4008053912959332
23-1,23,1,6,S23:Laurie Hernandez,0.07963499539631223,0.11002762479776823,1.1564280088995433e-05,0.2454275750612054,0.2454160107811164,0.0005456361427893683,0.40465904545953746
23-1,23,1,7,S23:Marilu Henner,0.07519699343235149,0.10444555976426646,1.0025726482572808e-06,0.23713335291529786,0.2371323503426496,0.00038586471984806,0.37506415355109746
23-1,23,1,8,S23:Maureen McCormick,0.07616450177343481,0.10484412964635802,3.813564195120211e-08,0.2353774492356445,0.23537741110000254,0.0006268180167240447,0.39472613073400986
23-1,23,1,9,S23:Rick Perry,0.07796053620738756,0.10732362149338413,7.876932263991915e-08,0.25161414043590064,0.251614061666578,0.0005995830557418689,0.40243335151621246
23-1,23,1,10,S23:Ryan Lochte,0.07472250771103378,0.10538086110697194,3.0294663246728855e-08,0.22439574158764267,0.22439571129297942,0.0005426319930197484,0.3759264354819323
23-1,23,1,11,S23:Terra Jole,0.0758342412904095,0.10499254244843668,9.339785726209903e-08,0.2258788370696545,0.22587874367179725,0.0005536639144128932,0.37009578889073697
23-1,23,1,12,S23:Vanilla Ice,0.07504306601867727,0.10130979570792006,7.798285049202546e-07,0.22703191317564825,0.22703113334714334,0.0006666008586307418,0.38105848214585863
23-2,23,2,0,S23:Amber Rose,0.07346675431572978,0.10023464334961475,1.0778352249405593e-06,0.21962974173821445,0.21962866390298952,0.0005500066179250212,0.35960414340842106
23-2,23,2,1,S23:Babyface,0.07435327879671232,0.1022773182517776,5.966947837691946e-07,0.23034384572617014,0.23034324903138637,0.0006359936717189944,0.37616701459184937
23-2,23,2,2,S23:Calvin Johnson Jr.,0.08338168446296859,0.11700513273013213,4.686346692624133e-07,0.2555378523291669,0.2555373836944977,0.0006217874296210636,0.4349762180209033
23-2,23,2,3,S23:Jake T. Austin,0.07267456124804214,0.09758417834257296,4.943500896618849e-07,0.22567839792165698,0.2256779035715673,0.000569032763946507,0.3603726743331949
23-2,23,2,4,S23:James Hinchcliffe,0.0801844671943777,0.1052771959704627,3.275348142176531e-07,0.24184515673858378,0.24184482920376957,0.0006722041493912274,0.377681268481619
23-2,23,2,5,S23:Jana Kramer,0.08082950471503131,0.10846952704820513,3.710602695538355e-07,0.24510964375241262,0.24510927269214305,0.0006482849944377607,0.39437719649713365
23-2,23,2,6,S23:Laurie Hernandez,0.07676811892909209,0.10510817077812275,1.177806301605052e-06,0.22452622398975164,0.22452504618345004,0.0005854750202105097,0.36910485755888456
23-2,23,2,7,S23:Marilu Henner,0.07900147563529618,0.11146558039251352,9.089436613779975e-08,0.2529194216341007,0.25291933073973455,0.0005810462433503658,0.38792233236685275
23-2,23,2,8,S23:Maureen McCormick,0.07556956626623933,0.1065258857214403,1.0732004755449774e-07,0.2314548188259762,0.23145471150592867,0.0006940528891761982,0.37744991254570237
23-2,23,2,9,S23:Rick Perry,0.07726913393496684,0.10701969697661592,4.422575170019155e-08,0.243022360268058,0.2430223160423063,0.00043539752267056505,0.4080322350716286
23-2,23,2,10,S23:Ryan Lochte,0.07630641630541465,0.10530379428257576,1.1656559823356721e-07,0.23908594735496258,0.23908583078936435,0.00043166254450314405,0.38437495103118785
23-2,23,2,11,S23:Terra Jole,0.07379734698648856,0.09821147517099282,3.9178887518547606e-07,0.2258417951684033,0.22584140337952813,0.0005446589564470208,0.3423157679298835
23-2,23,2,12,S23:Vanilla Ice,0.07639769120964056,0.10903115778994983,5.328298024511364e-08,0.2338701251145422,0.23387007183156194,0.0006733036199733594,0.404297055385124
23-3,23,3,0,S23:Amber Rose,0.08248733809912089,0.11056881430854623,1.1473244365054923e-07,0.2544729305192837,0.25447281578684006,0.0004111184537225589,0.40211175006090416
23-3,23,3,1,S23:Babyface,0.08110380850707301,0.11304082828627099,2.315360896363816e-08,0.25629419587146285,0.2562941727178539,0.0005908913200303798,0.42642258939643474
23-3,23,3,2,S23:Calvin Johnson Jr.,0.09012853787011323,0.12152590940918921,4.0688240979920667e-07,0.28634374979510346,0.28634334291269364,0.0006743738090313555,0.4565762006034071
23-3,23,3,3,S23:James Hinchcliffe,0.08363107734200032,0.10716044084407036,9.73480647236353e-08,0.24808513139482666,0.24808503404676194,0.000866955277775247,0.3900603124458641
23-3,23,3,4,S23:Jana Kramer,0.0850769579529431,0.11444069592433455,3.325075223097324e-06,0.2543074897901565,0.2543041647149334,0.0007930009882787616,0.4328603956674852
23-3,23,3,5,S23:Laurie Hernandez,0.08755110064604131,0.11855990359351991,4.52845343003007e-09,0.27096642907489477,0.2709664245464413,0.0007406836813794179,0.4480337108373462
23-3,23,3,6,S23:Marilu Henner,0.08141530482540564,0.10813648744006957,1.391717212027431e-06,0.2584693352811016,0.2584679435638896,0.0006579175772128592,0.40548050560683524
23-3,23,3,7,S23:Maureen McCormick,0.08156565317509805,0.10919217028218654,3.1557537809842447e-09,0.2566576356296464,0.2566576324738926,0.0006922814094594772,0.411464247899634
23-3,23,3,8,S23:Rick Perry,0.07964942197027303,0.10692642873205747,9.364183079284723e-08,0.24811896967558789,0.2481188760337571,0.0006581858511240411,0.3703632774381475
23-3,23,3,9,S23:Ryan Lochte,0.08260843228770487,0.11079668347490933,2.543296196589378e-08,0.25928641753546744,0.2592863921025055,0.0005060591383692669,0.4180901503292957
23-3,23,3,10,S23:Terra Jole,0.08329983853796841,0.11366198095365633,5.02785404074743e-07,0.2593095587620209,0.2593090559766168,0.0004894335864235981,0.4399166969969799
23-3,23,3,11,S23:Vanilla Ice,0.08148252878625818,0.10798409244152525,3.4043834248052966e-06,0.25078436415180816,0.2507809597683833,0.0007079360593363507,0.40451653146575034
23-4,23,4,0,S23:Amber Rose,0.08931199751934826,0.11560353776144142,1.586715122519219e-07,0.28020984008421634,0.2802096814127041,0.0006361336405008068,0.4416006816134585
23-4,23,4,1,S23:Babyface,0.08623604159777673,0.11454014144667357,1.1214272867519821e-07,0.2649405862660493,0.26494047412332067,0.0005658761198105146,0.4326166616893842
23-4,23,4,2,S23:Calvin Johnson Jr.,0.10018736261151637,0.1302703579367285,1.525362531467197e-08,0.32411673369348415,0.32411671843985884,0.0007550850633039651,0.502940158856422
23-4,23,4,3,S23:James Hinchcliffe,0.09510065496592963,0.12194654467108795,1.3322305744694895e-06,0.2915210804300786,0.29151974819950416,0.0007930996877981986,0.4512868535626956
23-4,23,4,4,S23:Jana Kramer,0.09871824387040871,0.1277047335230289,1.1757846930222114e-06,0.309580510511129,0.309579334726436,0.0008083803426141782,0.4934212038076586
23-4,23,4,5,S23:Laurie Hernandez,0.09330903085796381,0.11975163503192515,1.1206299614099255e-08,0.28788596812491407,0.28788595691861446,0.000656976789805901,0.4511467541338574
23-4,23,4,6,S23:Marilu Henner,0.0918702414967459,0.12015214740842357,1.1704954731022602e-06,0.2884147569561177,0.2884135864606446,0.000734767777434459,0.47307139123462794
23-4,23,4,7,S23:Maureen McCormick,0.08810381172108551,0.11603685399172657,1.1590624773569309e-07,0.27476220702805176,0.27476209112180405,0.0006563732338407929,0.4423217121924658
23-4,23,4,8,S23:Ryan Lochte,0.08811074097247373,0.11401092538678506,2.5015134921661806e-07,0.2654807355506404,0.2654804853992912,0.0005073161044727044,0.404365140145818
23-4,23,4,9,S23:Terra Jole,0.08449696932713377,0.10868005816999707,3.5694840492688635e-07,0.2587325316110878,0.25873217466268283,0.0006693906106832667,0.3845867518312398
23-4,23,4,10,S23:Vanilla Ice,0.08455490505961757,0.10774935556504456,1.9643598786145712e-08,0.25393218318551875,0.25393216354191994,0.0006985442496354338,0.40184001116350837
23-5,23,5,0,S23:Amber Rose,0.10819806804868008,0.13039068718152177,2.9983189060486e-07,0.33439384886469553,0.33439354903280494,0.0009828173972182346,0.5105506771350051
23-5,23,5,1,S23:Calvin Johnson Jr.,0.1136421307391106,0.1361032640306609,1.181333664011261e-05,0.35196667842936946,0.35195486509272933,0.001092478644980956,0.5186608297130574
23-5,23,5,2,S23:James Hinchcliffe,0.11568428812292736,0.140109831698526,1.2193012616860145e-06,0.3665586007085242,0.3665573814072625,0.001017230663511489,0.5291358164936925
23-5,23,5,3,S23:Jana Kramer,0.1139982723581014,0.13955032065226977,5.733846856994741e-06,0.34713543533095836,0.3471297014841014,0.0011435731358851642,0.5485230936670492
23-5,23,5,4,S23:Laurie Hernandez,0.11527324593606457,0.14049999913341532,2.4822873572936343e-06,0.35326016788337045,0.35325768559601317,0.0007560067425295323,0.5580026622240472
23-5,23,5,5,S23:Marilu Henner,0.10726914619975383,0.12921751178593718,7.740638489984788e-07,0.3322667317575426,0.3322659576936936,0.0007316862570924156,0.5093593271919489
23-5,23,5,6,S23:Maureen McCormick,0.10798492597038449,0.13587272123306984,1.577839600663008e-06,0.33730157068717165,0.337299992847571,0.0008210895777816345,0.5023584389046982
23-5,23,5,7,S23:Ryan Lochte,0.10851452601827881,0.13381823337299065,4.483642955650804e-07,0.3354862672685322,0.3354858189042366,0.0008232068968474255,0.49068164106070605
23-5,23,5,8,S23:Terra Jole,0.10943539660669885,0.1350201396808658,7.003691643587706e-07,0.34744843921851404,0.34744773884934965,0.0008669149302775774,0.5202156518655905
23-6,23,6,0,S23:Amber Rose,0.10048613152878134,0.12020985506016468,1.6048322072260659e-07,0.29633700876239266,0.29633684827917195,0.0006463005945639707,0.45265216372349426
23-6,23,6,1,S23:Calvin Johnson Jr.,0.11581159810403499,0.14081612762244652,2.1681048528948437e-07,0.3636703612037142,0.3636701443932289,0.0012345538871825013,0.5494528873959316
23-6,23,6,2,S23:James Hinchcliffe,0.11703003541628652,0.14279009884553726,4.515228212833419e-07,0.3580752429793663,0.358074791456545,0.000966446994442014,0.5531414783128338
23-6,23,6,3,S23:Jana Kramer,0.11525385301352897,0.1412860424488066,2.117222072769125e-07,0.35413018645402683,0.35412997473181956,0.0008575846558079559,0.5524808553381948
23-6,23,6,4,S23:Laurie Hernandez,0.11220553536117585,0.1352310450443055,2.7101978163390665e-07,0.3496616669577401,0.3496613959379585,0.0008909598200722344,0.5299409689994722
23-6,23,6,5,S23:Marilu Henner,0.1116084545854666,0.13852607058601074,4.069693358444436e-07,0.3523326994440588,0.352332292474723,0.0007845918750555497,0.5509241326373184
23-6,23,6,6,S23:Maureen McCormick,0.1115917962420378,0.14025449319071234,4.62380323396748e-06,0.36006141651870127,0.3600567927154673,0.0008955600117490308,0.5489007325745608
23-6,23,6,7,S23:Ryan Lochte,0.10678391863224435,0.13065590192241858,1.002108224579941e-06,0.33062976287351087,0.3306287607652863,0.0007305302136154523,0.49403313316159625
23-6,23,6,8,S23:Terra Jole,0.10922867711644359,0.13278747154592832,5.345589171081994e-07,0.33514626599371916,0.33514573143480203,0.0008391298431024105,0.5243437211351683
23-7,23,7,0,S23:Calvin Johnson Jr.,0.12948517394347153,0.15016282069945652,2.5177308192701376e-06,0.40544999439237933,0.40544747666156006,0.0009983970044008517,0.5931523956456798
23-7,23,7,1,S23:James Hinchcliffe,0.12621874099559235,0.14598554479420586,7.719039439730449e-07,0.3847725058059731,0.3847717339020291,0.0012602846648942178,0.5517351465939695
23-7,23,7,2,S23:Jana Kramer,0.12908692457573645,0.15127994025895025,2.8642723197621597e-06,0.40678794232830656,0.4067850780559868,0.001357509442846571,0.6034641652732359
23-7,23,7,3,S23:Laurie Hernandez,0.13124190598232668,0.1571942065632625,3.1224989663904957e-07,0.42353872327096015,0.4235384110210635,0.00104575927193353,0.6334123599932965
23-7,23,7,4,S23:Marilu Henner,0.12456954786545218,0.1467782583769749,1.1584398701362345e-05,0.39404982549393147,0.3940382410952301,0.0009491987040039788,0.5649800868584897
23-7,23,7,5,S23:Maureen McCormick,0.11525237283922499,0.13726883464827835,6.952759549593947e-08,0.36004908142176817,0.36004901189417265,0.0008918533320312734,0.5234186772596777
23-7,23,7,6,S23:Ryan Lochte,0.12148084130162644,0.14555235699854327,7.224272374349072e-08,0.38267547361855747,0.3826754013758337,0.0009980616124386384,0.5868440581187352
23-7,23,7,7,S23:Terra Jole,0.12266449249656938,0.14543877202881755,8.248490853195745e-07,0.3796224822876626,0.3796216574385773,0.0009749737564209163,0.5755061254719855
23-8,23,8,0,S23:Calvin Johnson Jr.,0.14657629359020158,0.16159122223534755,1.3050893331444053e-06,0.45041246076390523,0.4504111556745721,0.0014084193446539924,0.6321052584455004
23-8,23,8,1,S23:James Hinchcliffe,0.14816523231410475,0.16438545206054475,1.1590591953889026e-06,0.4480304522300629,0.4480292931708675,0.0013782063124854818,0.6512486723791722
23-8,23,8,2,S23:Jana Kramer,0.1464944342796182,0.16216376819235756,1.7627175682355794e-06,0.43385903076100224,0.433857268043434,0.0015805366910782617,0.6686111471232984
23-8,23,8,3,S23:Laurie Hernandez,0.15158901061077185,0.1712184911385903,1.5955196585546926e-05,0.49054028500459945,0.4905243298080139,0.0013784352061441854,0.6830131695670014
23-8,23,8,4,S23:Marilu Henner,0.1384926442878609,0.15637433382631044,5.212931834938716e-07,0.45185147492202316,0.45185095362883965,0.0013070347056626267,0.609579711616823
23-8,23,8,5,S23:Ryan Lochte,0.13113464364886465,0.14635570927227773,4.5386372958017874e-08,0.3874125218737735,0.38741247648740057,0.0008258543119578106,0.575508151631063
23-8,23,8,6,S23:Terra Jole,0.13754774126857808,0.15348394073957178,1.2896547546439954e-06,0.40418162673283237,0.4041803370780777,0.0009449051542363878,0.602420765420068
23-9,23,9,0,S23:Calvin Johnson Jr.,0.1743990167507991,0.1832384373209162,2.9204591296101935e-07,0.5516660227710757,0.5516657307251627,0.0018451179383695876,0.7166818883227193
23-9,23,9,1,S23:James Hinchcliffe,0.17049445438537583,0.17786265375965846,4.795924304961849e-07,0.5214151198559109,0.5214146402634804,0.00154898300416705,0.7142626658131365
23-9,23,9,2,S23:Jana Kramer,0.16805281043218365,0.17313709891713983,7.52266131391491e-06,0.5129706948071389,0.512963172145825,0.0018346327844238435,0.6773709645826163
23-9,23,9,3,S23:Laurie Hernandez,0.17479591179597942,0.18514426453717273,5.938883164203502e-06,0.5367247227833615,0.5367187839001972,0.0015085018550534245,0.7419929458182059
23-9,23,9,4,S23:Marilu Henner,0.1504357696290483,0.15692335928781456,8.846652775857553e-07,0.45058598309042613,0.45058509842514854,0.001695287260068114,0.6096250389045216
23-9,23,9,5,S23:Terra Jole,0.16182203700661377,0.16927850415200818,9.389556533963525e-07,0.48131124514035334,0.48131030618469994,0.0018301066480075846,0.6673619385977513
23-10,23,10,0,S23:Calvin Johnson Jr.,0.199579457622801,0.19261244345470213,6.5330128348158195e-06,0.5759222723815456,0.5759157393687108,0.002109809739478595,0.7593103882218201
23-10,23,10,1,S23:James Hinchcliffe,0.20578639556610048,0.19942844873961904,6.352368396528728e-06,0.606880457977334,0.6068741056089375,0.002255602320026111,0.7967281204896829
23-10,23,10,2,S23:Jana Kramer,0.20750493752754268,0.20455478188941098,3.004745135354792e-07,0.6157858746880335,0.61578557421352,0.0018410811795658397,0.8219452667573122
23-10,23,10,3,S23:Laurie Hernandez,0.2035449006971512,0.20012927597207425,1.500230002378113e-05,0.5832940747762001,0.5832790724761763,0.0016144932831275143,0.7898653730257822
23-10,23,10,4,S23:Terra Jole,0.18358430858640468,0.1878324821292246,2.9584377882541656e-06,0.5615637971914991,0.5615608387537108,0.0015246103230115184,0.7413720757446891
23-11,23,11,0,S23:Calvin Johnson Jr.,0.24977374263696442,0.22319539127285054,6.973098169502263e-06,0.6925029792890534,0.6924960061908838,0.0033426341217113473,0.8636681780735693
23-11,23,11,1,S23:James Hinchcliffe,0.2546467105933391,0.22387250554550095,1.636741333269593e-05,0.7154061948903362,0.7153898274770035,0.0030301487605189077,0.8607364031661333
23-11,23,11,2,S23:Jana Kramer,0.2510234081616813,0.22117041701016754,7.994286971825665e-06,0.694722821561415,0.6947148272744431,0.0027100627758895007,0.8583282019323548
23-11,23,11,3,S23:Laurie Hernandez,0.24455613860801526,0.2180260175530505,1.2472484921886134e-05,0.684579826593122,0.6845673541082001,0.0024619843075983105,0.8437042624946339
24-1,24,1,0,S24:Bonner Bolton,0.08065849875593584,0.11087985815466354,8.915288100105211e-06,0.2334656366604021,0.233456721372302,0.0005502420743459535,0.38850213652019877
24-1,24,1,1,S24:Charo,0.0816260414197574,0.1106808549717661,4.787348120809086e-07,0.2526695804408829,0.2526691017060708,0.0006262223871199,0.41477746841700014
24-1,24,1,2,S24:Chris Kattan,0.08289343918509384,0.11352697014588216,2.5725356236847946e-07,0.25850364382605867,0.25850338657249633,0.0005013286493038589,0.4216034526310374
24-1,24,1,3,S24:David Ross,0.0863765114059228,0.11316652520311256,1.1497177461830474e-08,0.26846197022627266,0.2684619587290952,0.00043790662773505486,0.43292939610091385
24-1,24,1,4,S24:Erika Jayne,0.07996744906868278,0.10997791642889994,3.8987176318943566e-07,0.2447694415816454,0.24476905170988222,0.0005099852540882503,0.3999347929456186
24-1,24,1,5,S24:Heather Morris,0.08223904866227269,0.11279423739998685,5.675435326237566e-07,0.2522528680626434,0.2522523005191108,0.0006027557551538574,0.4437336713920403
24-1,24,1,6,S24:Mr. T,0.08094463594396724,0.11058390162217346,6.044995922992346e-07,0.24252063486578318,0.24252003036619088,0.0005865932626447491,0.4131773554920266
24-1,24,1,7,S24:Nancy Kerrigan,0.07917046911879137,0.10426410765362873,1.0379957394556867e-06,0.2367170339220553,0.23671599592631584,0.0005141227440028509,0.3857132300732348
24-1,24,1,8,S24:Nick Viall,0.08771915294758496,0.1211450536188726,6.845325735211632e-07,0.28320594191481413,0.2832052573822406,0.000530657661656372,0.4769377021761948
24-1,24,1,9,S24:Normani,0.08733623813917527,0.11725000784597295,4.758857419275853e-09,0.2714931388327656,0.2714931340739082,0.0006307507824664213,0.45251222956022796
24-1,24,1,10,S24:Rashad Jennings,0.08744456455848883,0.1177446851658878,3.04855607110156e-07,0.26874460599161804,0.26874430113601094,0.0006231198117016027,0.442726533134732
24-1,24,1,11,S24:Simone Biles,0.08362395079432698,0.11081696113847424,1.000514280310802e-06,0.2653173559174941,0.2653163554032138,0.0005975616829710732,0.40481357901685083
24-2,24,2,0,S24:Bonner Bolton,0.0818298622391295,0.11066205754585677,1.0425318112923884e-06,0.24190739757106733,0.24190635503925603,0.0005878470922655312,0.39268675993254404
24-2,24,2,1,S24:Charo,0.08186553187682656,0.11405909307278932,6.285392052259854e-07,0.2431696946840103,0.24316906614480507,0.0005460813228996573,0.4117880685825737
24-2,24,2,2,S24:Chris Kattan,0.07761388071453605,0.10215141699205856,1.1246808334368852e-06,0.22576825328537717,0.22576712860454373,0.0005342305650875681,0.3724551710779596
24-2,24,2,3,S24:David Ross,0.08648902173948378,0.10904182477042546,1.0273675484401793e-07,0.2693307298548049,0.26933062711805006,0.00065393596175094,0.41278003209408837
24-2,24,2,4,S24:Erika Jayne,0.0812886627775082,0.10972976809656242,2.2507985346913274e-07,0.2513248325925894,0.25132460751273594,0.0006138248313067111,0.41683293997820753
24-2,24,2,5,S24:Heather Morris,0.08102105131070834,0.1071540411965042,6.003060508546112e-07,0.2502396319705512,0.25023903166450034,0.0005952221944074557,0.4174915382087212
24-2,24,2,6,S24:Mr. T,0.08184084948344963,0.1096086190227173,2.6848421492342895e-09,0.24810463558039325,0.2481046328955511,0.0007183184116407668,0.39364522437305444
24-2,24,2,7,S24:Nancy Kerrigan,0.08059981043362663,0.10359499831809166,7.2505257809415834e-09,0.24541034016507562,0.24541033291454983,0.0006249376643071293,0.37202241172555733
24-2,24,2,8,S24:Nick Viall,0.08750364311757619,0.11931099278735513,3.610628625184214e-08,0.28804071675298654,0.2880406806467003,0.0006796044646524976,0.44859244543763477
24-2,24,2,9,S24:Normani,0.08889116419189427,0.11579878373754114,3.1836767596193826e-07,0.28291094666061467,0.2829106282929387,0.0006609695072597579,0.43659285968506756
24-2,24,2,10,S24:Rashad Jennings,0.08812921470272128,0.11976793296989713,4.999497868527356e-07,0.2718004902397681,0.27179999028998125,0.0006874883338761894,0.45639910572502235
24-2,24,2,11,S24:Simone Biles,0.08292730741253956,0.11058388541833862,5.74391256032209e-10,0.2576075174887115,0.25760751691432027,0.0005425120057418014,0.4033722806469524
24-3,24,3,0,S24:Bonner Bolton,0.08933499157303033,0.11886796584049067,1.6729506272416567e-06,0.27101331688971647,0.2710116439390892,0.000758505625343816,0.4418740963212164
24-3,24,3,1,S24:Charo,0.08601066738387902,0.11211918441734463,1.2186210287190925e-08,0.273277626941021,0.2732776147548107,0.0006141060747390003,0.3934675383413482
24-3,24,3,2,S24:David Ross,0.09705901355581116,0.12534471641240696,5.444379622253117e-07,0.31531026562512754,0.3153097211871653,0.0006942933582496028,0.470288357615064
